152,2008-08-01T17:14:58.337
106093,2008-08-07T08:58:18.460
5914,2008-08-08T13:34:38.770
10383,2008-08-08T14:43:11.877
6534,2008-08-09T02:03:52.033
8115,2008-08-11T19:12:33.920
9083,2008-08-12T17:55:32.813
9706,2008-08-12T19:01:17.140
9374,2008-08-13T00:01:56.800
12466,2008-08-13T14:25:58.133
11967,2008-08-15T04:05:10.843
13870,2008-08-17T18:27:08.473
14272,2008-08-18T07:20:19.940
16696,2008-08-19T12:59:40.550
19609,2008-08-19T22:35:25.830
20364,2008-08-21T15:54:14.513
984076,2008-08-22T06:07:29.487
27130,2008-08-25T23:21:43.597
29395,2008-08-27T00:18:19.113
29609,2008-08-27T04:08:39.980
29524,2008-08-27T04:18:10.347
29652,2008-08-27T06:58:51.617
29904,2008-08-27T09:50:27.460
30889,2008-08-27T17:11:09.117
35892,2008-08-30T10:02:20.063
35961,2008-08-30T13:08:07.697
37314,2008-08-31T20:13:52.673
38114,2008-09-01T12:05:22.887
39314,2008-09-02T11:47:46.010
40427,2008-09-02T19:44:50.463
44033,2008-09-04T15:33:35.730
44053,2008-09-04T15:51:59.977
44570,2008-09-04T19:24:54.880
47148,2008-09-06T00:59:54.377
50116,2008-09-08T16:38:36.803
50326,2008-09-08T17:20:03.473
52365,2008-09-09T17:08:47.987
53087,2008-09-09T22:40:00.170
18292136,2008-09-11T14:08:11.523
58686,2008-09-12T09:09:47.177
545415,2008-09-12T11:17:23.937
62843,2008-09-15T13:24:31.047
65618,2008-09-15T17:54:04.613
66755,2008-09-15T20:42:04.710
85050,2008-09-16T14:34:25.037
73908,2008-09-16T15:18:33.527
253764,2008-09-16T15:20:45.783
79684,2008-09-16T19:50:06.557
80762,2008-09-17T07:06:47.380
80904,2008-09-17T07:38:00.800
82132,2008-09-17T11:17:39.773
83286,2008-09-17T13:23:24.637
92182,2008-09-17T14:21:39.910
84044,2008-09-17T14:37:45.863
137571,2008-09-17T14:42:01.030
85452,2008-09-17T16:00:14.823
86666,2008-09-17T19:23:07.580
91659,2008-09-18T11:05:05.240
94215,2008-09-18T16:26:51.940
94672,2008-09-18T17:18:28.947
95573,2008-09-18T18:44:30.830
98022,2008-09-18T23:19:38.017
100961,2008-09-19T06:12:37.777
311472,2008-09-19T12:06:30.943
113823,2008-09-19T15:41:04.797
104253,2008-09-19T16:24:04.987
104389,2008-09-19T18:28:16.017
